Objects
100
,,Global Angle cup:cup,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
4507,0,1.295749,0.357534,-0.418326,-79.583221,26.599081,467.930237
4508,0,1.295861,0.364206,-0.430003,-79.369324,26.666998,467.911285
4509,0,1.293458,0.370590,-0.438339,-79.173264,26.541424,467.734650
4510,0,1.296509,0.376509,-0.438473,-78.731163,26.477972,467.656860
4511,0,1.297220,0.383250,-0.440974,-78.431984,26.358088,467.553772
4512,0,1.295066,0.389950,-0.447425,-78.304985,26.181664,467.417999
4513,0,1.295046,0.394324,-0.449818,-78.147408,26.091059,467.437195
4514,0,1.295816,0.393344,-0.454370,-78.252113,25.796925,467.451141
4515,0,1.297729,0.392787,-0.452737,-78.295761,25.711586,467.376770
4516,0,1.307075,0.390933,-0.445194,-78.244865,25.620327,467.159149
4517,0,1.316801,0.393186,-0.434602,-78.191849,25.586777,466.775146
4518,0,1.330584,0.392338,-0.428891,-78.329315,25.172752,466.288513
4519,0,1.348395,0.392365,-0.420762,-78.522537,24.585104,465.698181
4520,0,1.362106,0.391666,-0.403185,-78.586510,23.766441,465.077026
4521,0,1.383684,0.399765,-0.390197,-78.739372,23.249386,464.519287
4522,0,1.383026,0.399143,-0.383235,-79.014679,23.086023,464.802887
4523,0,1.385096,0.395551,-0.375728,-79.201073,23.075888,465.082977
4524,0,1.386087,0.391733,-0.370644,-79.372879,23.063616,465.060425
4525,0,1.386636,0.386356,-0.365891,-79.483826,23.046227,464.900085
4526,0,1.390202,0.380297,-0.361236,-79.712074,23.025057,464.567291
4527,0,1.393490,0.376159,-0.355324,-79.759506,23.043320,464.329895
4528,0,1.397421,0.372755,-0.350085,-79.839813,23.013218,464.114380
4529,0,1.401584,0.370104,-0.343938,-79.951904,22.869190,463.942444
4530,0,1.408484,0.369515,-0.334061,-79.996269,22.778709,463.825989
4531,0,1.410594,0.370812,-0.329162,-80.203583,22.554640,463.746765
4532,0,1.412847,0.367528,-0.320429,-80.330437,22.377024,463.935516
4533,0,1.415736,0.365988,-0.311944,-80.465942,22.237803,463.904480
4534,0,1.422199,0.363788,-0.303205,-80.580307,22.077766,463.660095
4535,0,1.432510,0.366889,-0.303324,-80.792274,21.798870,463.416931
4536,0,1.450658,0.376189,-0.302833,-80.872139,21.449732,462.928741
4537,0,1.470864,0.388896,-0.306610,-80.893326,20.774086,462.255707
4538,0,1.495506,0.404388,-0.313339,-80.763809,19.830900,461.539032
4539,0,1.509126,0.420987,-0.324368,-80.496925,18.746309,461.212799
4540,0,1.503002,0.436427,-0.340515,-80.041321,18.117046,461.796143
4541,0,1.496732,0.447823,-0.351940,-79.469704,17.447332,461.748230
4542,0,1.495365,0.458475,-0.363743,-78.909943,16.918325,461.019470
4543,0,1.497360,0.466412,-0.373757,-78.433952,16.723839,461.152802
4544,0,1.497021,0.474784,-0.382868,-78.077736,16.783379,461.345703
4545,0,1.499706,0.481249,-0.387138,-77.831757,16.850655,461.264832
4546,0,1.499679,0.483639,-0.389550,-77.745209,16.869802,461.322754
4547,0,1.500114,0.482770,-0.388971,-77.765762,16.856234,461.306244
4548,0,1.500337,0.479149,-0.386896,-77.879883,16.885313,461.284271
4549,0,1.498991,0.472730,-0.383085,-78.029900,16.954458,461.234711
4550,0,1.497799,0.463367,-0.379396,-78.217972,17.036289,461.168518
4551,0,1.497288,0.453626,-0.374147,-78.457390,17.153965,461.063049
4552,0,1.495866,0.443552,-0.369504,-78.707870,17.240801,460.981384
4553,0,1.494622,0.433382,-0.364118,-78.958923,17.342859,460.954376
4554,0,1.495411,0.426982,-0.360075,-79.232323,17.436699,461.007690
4555,0,1.497615,0.426626,-0.359709,-79.475151,17.438280,460.926544
4556,0,1.500482,0.424664,-0.355990,-79.582718,17.354622,461.107574
4557,0,1.501306,0.425282,-0.354897,-79.616882,17.312628,461.145996
4558,0,1.500873,0.425296,-0.355807,-79.573792,17.327377,461.125336
4559,0,1.499666,0.425475,-0.358473,-79.485001,17.398531,461.067749
4560,0,1.498669,0.426388,-0.361813,-79.367043,17.427256,461.002655
4561,0,1.498214,0.428174,-0.364872,-79.248695,17.452639,460.974854
4562,0,1.497898,0.430234,-0.368111,-79.155533,17.460686,460.957062
4563,0,1.498277,0.432447,-0.370679,-79.064529,17.475513,460.939209
4564,0,1.499040,0.434636,-0.372673,-78.993347,17.464054,460.933899
4565,0,1.500364,0.436513,-0.374678,-78.968002,17.470957,460.936920
4566,0,1.499674,0.439661,-0.377291,-78.973885,17.487680,460.814148
4567,0,1.500713,0.439693,-0.378231,-78.979111,17.523367,460.820862
4568,0,1.501995,0.437454,-0.377221,-78.991035,17.500900,460.905701
4569,0,1.496239,0.442985,-0.370517,-78.828117,17.186676,460.802490
4570,0,1.497380,0.439878,-0.368279,-78.866150,17.172844,460.896393
4571,0,1.497724,0.438217,-0.367465,-78.913086,17.159914,460.849365
4572,0,1.498833,0.436747,-0.365881,-78.973503,17.145426,460.812317
4573,0,1.500389,0.435360,-0.364185,-79.041885,17.096222,460.762604
4574,0,1.508892,0.431938,-0.368282,-79.321411,17.247326,460.623566
4575,0,1.508145,0.432357,-0.365456,-79.346291,17.122234,460.649048
4576,0,1.497250,0.430358,-0.364569,-79.306259,17.289577,460.974640
4577,0,1.495893,0.431431,-0.363464,-79.251778,17.261877,460.989838
4578,0,1.494573,0.431978,-0.363277,-79.184364,17.266241,460.995911
4579,0,1.495223,0.439769,-0.351987,-78.840729,17.416840,460.935883
4580,0,1.494561,0.438755,-0.355258,-78.867783,17.444002,460.920807
4581,0,1.492131,0.438447,-0.354493,-78.937469,17.651707,460.950287
4582,0,1.494578,0.437085,-0.361460,-78.840172,17.484941,461.059174
4583,0,1.497832,0.436394,-0.363887,-78.857506,17.304010,460.965607
4584,0,1.498952,0.438158,-0.367913,-78.885666,17.289762,460.859283
4585,0,1.500207,0.436662,-0.366842,-78.908661,17.201584,460.926636
4586,0,1.499873,0.436159,-0.366751,-78.898575,17.145975,460.900421
4587,0,1.500740,0.436065,-0.370379,-78.991676,17.147562,460.749115
4588,0,1.490075,0.438500,-0.359043,-78.672501,17.119759,461.085327
4589,0,1.485703,0.429821,-0.368232,-78.813431,16.972363,461.112793
4590,0,1.485019,0.437339,-0.353107,-78.576073,16.699644,461.030426
4591,0,1.488179,0.437477,-0.351015,-78.703918,16.773315,460.967346
4592,0,1.490096,0.436824,-0.353906,-78.811119,17.003365,461.106537
4593,0,1.491120,0.436998,-0.360712,-78.747894,16.874262,461.025024
4594,0,1.491199,0.436125,-0.362106,-78.825386,16.956596,461.003143
4595,0,1.491881,0.438716,-0.357781,-78.727142,16.941517,460.930206
4596,0,1.492662,0.432687,-0.366792,-78.889023,17.029388,460.945984
4597,0,1.487909,0.430098,-0.372684,-78.669891,16.887892,461.051697
4598,0,1.487138,0.429891,-0.365843,-78.658096,16.824354,460.949860
4599,0,1.488880,0.431481,-0.367903,-78.722130,16.926767,461.031372
4600,0,1.494801,0.436024,-0.364918,-78.825287,17.098742,461.000671
4601,0,1.494821,0.436039,-0.364927,-78.837379,17.102137,460.996552
4602,0,1.493952,0.434986,-0.363546,-78.821373,17.047031,460.969330
4603,0,1.495099,0.435567,-0.364480,-78.870308,17.125114,460.997833
4604,0,1.497146,0.438198,-0.363196,-78.825272,17.075762,460.977631
4605,0,1.497120,0.436211,-0.363381,-78.836044,17.029160,460.956635
4606,0,1.496725,0.435712,-0.364077,-78.836380,16.977898,460.947937
4607,0,1.496649,0.437072,-0.364768,-78.805435,17.051008,460.994629
4608,0,1.493131,0.434462,-0.362465,-78.787537,16.991636,460.958313
4609,0,1.496280,0.434120,-0.364210,-78.877693,17.119556,460.933655
4610,0,1.489166,0.434347,-0.360707,-78.804306,16.932426,461.013336
4611,0,1.489805,0.434386,-0.361658,-78.784393,16.959370,461.012085
4612,0,1.490906,0.434989,-0.362791,-78.792793,17.012547,461.050415
4613,0,1.489126,0.433945,-0.360660,-78.782501,16.917366,461.012390
4614,0,1.488887,0.434044,-0.360410,-78.847511,16.942669,460.999725
4615,0,1.490407,0.434632,-0.362390,-78.793320,16.978443,461.043121
4616,0,1.494195,0.435687,-0.365193,-78.823906,17.097244,461.051880
4617,0,1.493100,0.435012,-0.363947,-78.818985,17.046335,461.015503
4618,0,1.488089,0.430699,-0.363189,-78.723656,16.672222,460.928589
4619,0,1.490527,0.431259,-0.366986,-78.760384,16.785246,460.943146
4620,0,1.490497,0.431786,-0.366772,-78.773926,16.857506,460.954559
4621,0,1.490588,0.431659,-0.366618,-78.782143,16.861191,460.952209
4622,0,1.489902,0.431435,-0.365725,-78.818626,16.839697,460.939056
4623,0,1.491358,0.432152,-0.367797,-78.800262,16.923342,460.994385
4624,0,1.494177,0.435655,-0.365480,-78.888084,17.099630,461.025177
4625,0,1.494128,0.435601,-0.365557,-78.891937,17.103779,461.014496
4626,0,1.489594,0.435215,-0.362544,-78.909294,16.969206,460.816711
4627,0,1.492331,0.434824,-0.363621,-78.897942,17.033157,460.955200
4628,0,1.492297,0.434792,-0.363660,-78.906631,17.018332,460.951996
4629,0,1.492317,0.434670,-0.363618,-78.914101,17.013969,460.965454
4630,0,1.492422,0.434834,-0.363470,-78.924446,17.015987,460.952118
4631,0,1.492389,0.434610,-0.363339,-78.939880,17.014187,460.934784
4632,0,1.491289,0.435839,-0.364442,-78.963707,17.051575,460.853119
4633,0,1.492545,0.434273,-0.363253,-78.959976,17.027435,460.956238
4634,0,1.490279,0.435443,-0.363121,-78.986122,17.024675,460.836273
4635,0,1.492257,0.434533,-0.363286,-78.960487,17.029055,460.949493
4636,0,1.491256,0.435538,-0.364315,-78.980476,17.064102,460.874969
4637,0,1.490969,0.435681,-0.364711,-78.993736,17.061138,460.851685
4638,0,1.494347,0.434559,-0.363591,-78.995316,17.065752,460.908051
4639,0,1.494534,0.434709,-0.363343,-79.002167,17.086018,460.886597
4640,0,1.493978,0.433990,-0.362047,-78.987526,17.061174,460.872437
4641,0,1.493655,0.435743,-0.364254,-78.992371,17.151947,460.847565
4642,0,1.494436,0.434433,-0.363298,-78.973000,17.121218,460.908997
4643,0,1.493777,0.434210,-0.362230,-78.960220,17.080576,460.875641
4644,0,1.493797,0.434104,-0.362213,-78.925964,17.080952,460.878387
4645,0,1.494619,0.434761,-0.363205,-78.905083,17.133612,460.934082
4646,0,1.491155,0.434876,-0.362202,-78.931961,17.187946,460.746124
4647,0,1.491147,0.435054,-0.362094,-78.887360,17.203043,460.759979
4648,0,1.492206,0.434889,-0.360975,-78.837013,17.126802,460.861298
4649,0,1.491374,0.435808,-0.361127,-78.768951,17.216690,460.834167
4650,0,1.492697,0.434450,-0.361077,-78.748482,17.099201,460.910675
4651,0,1.492455,0.434306,-0.361280,-78.710037,17.112629,460.917633
4652,0,1.492550,0.434671,-0.361410,-78.678352,17.100203,460.917755
4653,0,1.492151,0.434862,-0.360781,-78.691376,17.071312,460.908264
4654,0,1.492380,0.434481,-0.361672,-78.641708,17.083101,460.917084
4655,0,1.492109,0.434955,-0.360941,-78.672462,17.084560,460.901398
4656,0,1.492089,0.434631,-0.360895,-78.658913,17.085035,460.910736
4657,0,1.492108,0.434446,-0.360487,-78.639137,17.080339,460.925446
4658,0,1.492671,0.434416,-0.361453,-78.600815,17.094263,460.936371
4659,0,1.492162,0.434863,-0.361112,-78.644989,17.088926,460.907990
4660,0,1.492218,0.434688,-0.361010,-78.642090,17.083168,460.913971
4661,0,1.490706,0.435763,-0.361994,-78.660622,17.124521,460.831329
4662,0,1.492333,0.434389,-0.360856,-78.639091,17.099657,460.915497
4663,0,1.490963,0.436100,-0.361945,-78.664574,17.113142,460.833038
4664,0,1.490957,0.436106,-0.362046,-78.654236,17.110542,460.831024
4665,0,1.491842,0.434799,-0.361386,-78.651764,17.096380,460.903687
4666,0,1.491285,0.435970,-0.362763,-78.640152,17.155216,460.848816
4667,0,1.491847,0.434416,-0.360343,-78.649460,17.074306,460.898438
4668,0,1.492247,0.434387,-0.360977,-78.628036,17.073692,460.908905
4669,0,1.491890,0.434586,-0.360128,-78.664970,17.066963,460.911896
4670,0,1.491755,0.434439,-0.360254,-78.674194,17.071482,460.921356
4671,0,1.492033,0.434350,-0.360141,-78.676697,17.066639,460.917145
4672,0,1.491989,0.434631,-0.360213,-78.650993,17.068146,460.893311
4673,0,1.491988,0.434407,-0.360136,-78.665123,17.055437,460.895874
4674,0,1.490949,0.434722,-0.361005,-78.703384,17.003744,460.902374
4675,0,1.491336,0.434245,-0.361542,-78.657104,17.016718,460.921204
4676,0,1.490987,0.434761,-0.361032,-78.701508,16.992804,460.910126
4677,0,1.491178,0.434871,-0.361027,-78.706940,16.995152,460.906647
4678,0,1.491062,0.434828,-0.361100,-78.705452,16.993799,460.906158
4679,0,1.490955,0.434760,-0.360893,-78.708794,16.995306,460.902710
4680,0,1.491010,0.434644,-0.361040,-78.711227,16.997864,460.918884
4681,0,1.490992,0.434852,-0.360934,-78.702461,16.991802,460.916260
4682,0,1.491196,0.434805,-0.361105,-78.694458,16.996634,460.906372
4683,0,1.491141,0.434791,-0.360932,-78.688774,17.007214,460.901886
4684,0,1.490960,0.434722,-0.361041,-78.687485,17.004545,460.906677
4685,0,1.491040,0.434711,-0.361187,-78.695221,17.011904,460.914948
4686,0,1.491112,0.434726,-0.360820,-78.686882,17.001051,460.900757
4687,0,1.491293,0.434692,-0.360971,-78.679344,16.998884,460.899933
4688,0,1.491199,0.434484,-0.361087,-78.681320,16.998020,460.902802
4689,0,1.489423,0.436239,-0.362526,-78.709061,17.044424,460.806793
4690,0,1.489573,0.436253,-0.362496,-78.699493,17.061514,460.806488
4691,0,1.489682,0.436294,-0.362635,-78.693504,17.055090,460.799591
4692,0,1.491138,0.434591,-0.361008,-78.665863,17.010115,460.886414
4693,0,1.489446,0.436224,-0.362627,-78.695679,17.047508,460.805206
4694,0,1.489443,0.436147,-0.362653,-78.696228,17.064640,460.814453
4695,0,1.489436,0.436229,-0.362555,-78.697998,17.055559,460.803070
4696,0,1.491096,0.434651,-0.362096,-78.640419,17.034470,460.882111
4697,0,1.489489,0.435707,-0.362748,-78.657608,17.055939,460.788513
4698,0,1.490806,0.434043,-0.361895,-78.663162,17.068989,460.859222
4699,0,1.489390,0.435757,-0.363011,-78.682991,17.133654,460.744843
4700,0,1.489117,0.435838,-0.363138,-78.667145,17.147646,460.739563
4701,0,1.490275,0.434672,-0.362121,-78.658737,17.114952,460.815002
4702,0,1.489078,0.435752,-0.363084,-78.668015,17.145081,460.736694
4703,0,1.489151,0.436033,-0.363260,-78.659325,17.156683,460.732544
4704,0,1.489091,0.435948,-0.363312,-78.660324,17.154007,460.739807
4705,0,1.489126,0.435461,-0.363235,-78.648331,17.153614,460.741241
4706,0,1.489104,0.432704,-0.359979,-78.699768,17.109898,460.708618
4707,0,1.488106,0.433811,-0.360948,-78.703262,17.148834,460.623596
4708,0,1.489498,0.432239,-0.360843,-78.650299,17.127790,460.735779
4709,0,1.487950,0.433606,-0.360830,-78.694763,17.146477,460.644653
4710,0,1.488054,0.433706,-0.360987,-78.691811,17.150204,460.631927
4711,0,1.488096,0.434025,-0.361082,-78.693237,17.165806,460.625336
4712,0,1.488922,0.432647,-0.360123,-78.696152,17.123049,460.708374
4713,0,1.489453,0.431943,-0.359811,-78.687332,17.137499,460.732025
4714,0,1.489432,0.431977,-0.359569,-78.686134,17.107161,460.738708
4715,0,1.490428,0.432405,-0.360504,-78.657448,17.134956,460.758514
4716,0,1.489567,0.432254,-0.359595,-78.699852,17.106052,460.735107
4717,0,1.489466,0.431689,-0.359704,-78.698334,17.125242,460.736664
4718,0,1.489617,0.431618,-0.359838,-78.693024,17.127665,460.742920
4719,0,1.489801,0.431879,-0.359577,-78.701027,17.094519,460.744598
4720,0,1.490474,0.431184,-0.359564,-78.646889,17.134888,460.740967
4721,0,1.487358,0.434779,-0.360614,-78.771255,17.146854,460.626404
4722,0,1.485525,0.436222,-0.364328,-78.629875,17.296936,460.489319
4723,0,1.484771,0.436643,-0.362994,-78.773392,17.210245,460.411194
4724,0,1.484765,0.436907,-0.363019,-78.777451,17.201227,460.411438
4725,0,1.484792,0.436713,-0.363022,-78.775200,17.199987,460.417328
4726,0,1.485206,0.436142,-0.363894,-78.714859,17.237320,460.455780
4727,0,1.484659,0.436510,-0.363124,-78.766762,17.205719,460.431915
4728,0,1.485417,0.436493,-0.364067,-78.714211,17.238400,460.461365
4729,0,1.484657,0.436580,-0.362981,-78.777130,17.194796,460.428772
4730,0,1.485462,0.440187,-0.365004,-78.765350,17.146830,460.546326
4731,0,1.486197,0.439165,-0.365519,-78.712013,17.213018,460.561371
4732,0,1.484713,0.436391,-0.362953,-78.769989,17.199472,460.426880
4733,0,1.484696,0.436577,-0.362869,-78.767616,17.197250,460.434143
4734,0,1.485306,0.436414,-0.363900,-78.720627,17.228367,460.446777
4735,0,1.484710,0.436653,-0.363152,-78.773613,17.209177,460.424835
4736,0,1.485150,0.435712,-0.362768,-78.740204,17.207884,460.443207
4737,0,1.486626,0.434466,-0.363142,-78.637047,17.263092,460.493958
4738,0,1.484677,0.437587,-0.364694,-78.793777,17.156204,460.483215
4739,0,1.483848,0.438035,-0.363972,-78.850624,17.113968,460.467987
4740,0,1.484471,0.437404,-0.364820,-78.785103,17.159134,460.483093
4741,0,1.483731,0.437667,-0.363866,-78.852318,17.124512,460.446075
4742,0,1.484594,0.437314,-0.364823,-78.789543,17.160639,460.464996
4743,0,1.483744,0.438053,-0.363754,-78.862564,17.107922,460.450073
4744,0,1.483632,0.438076,-0.363893,-78.863190,17.111860,460.458374
4745,0,1.483642,0.437837,-0.363714,-78.864449,17.112740,460.461151
4746,0,1.483742,0.438075,-0.363825,-78.874123,17.103283,460.454895
4747,0,1.486076,0.435280,-0.363306,-78.678734,17.210537,460.456604
4748,0,1.484823,0.436868,-0.362849,-78.771820,17.196095,460.414063
4749,0,1.484165,0.437417,-0.363355,-78.862869,17.090433,460.503448
4750,0,1.484686,0.436959,-0.362830,-78.817261,17.130259,460.500519
4751,0,1.484937,0.436923,-0.363039,-78.774094,17.207474,460.439972
4752,0,1.486045,0.435702,-0.364482,-78.637245,17.255213,460.457794
4753,0,1.485398,0.436018,-0.363751,-78.696198,17.236753,460.435730
4754,0,1.486354,0.436503,-0.365175,-78.645264,17.271015,460.482330
4755,0,1.485731,0.436332,-0.364265,-78.692680,17.246231,460.462708
4756,0,1.485739,0.436186,-0.364358,-78.682671,17.237211,460.470337
4757,0,1.485687,0.436268,-0.364233,-78.689133,17.235279,460.464569
4758,0,1.486126,0.435891,-0.363913,-78.682243,17.233360,460.466400
4759,0,1.485934,0.435961,-0.364188,-78.681267,17.256706,460.467621
4760,0,1.487565,0.435507,-0.364231,-78.600403,17.332710,460.510956
4761,0,1.487028,0.435469,-0.362921,-78.634682,17.296753,460.500458
4762,0,1.486970,0.435440,-0.363077,-78.635597,17.300892,460.502136
4763,0,1.487151,0.435478,-0.362991,-78.637711,17.290159,460.491547
4764,0,1.487657,0.435402,-0.363823,-78.600922,17.320206,460.512573
4765,0,1.487055,0.435347,-0.363163,-78.640724,17.303499,460.489014
4766,0,1.487559,0.435021,-0.363931,-78.585495,17.323210,460.510284
4767,0,1.487595,0.435304,-0.364127,-78.599762,17.308489,460.513336
4768,0,1.487622,0.435309,-0.363833,-78.593987,17.310930,460.515594
4769,0,1.487152,0.435504,-0.363112,-78.638237,17.295580,460.501099
4770,0,1.487769,0.435480,-0.363828,-78.604012,17.331255,460.513458
4771,0,1.487602,0.435387,-0.363886,-78.608040,17.331112,460.511597
4772,0,1.487509,0.435150,-0.363889,-78.602615,17.320591,460.502594
4773,0,1.487069,0.435460,-0.362805,-78.636284,17.291807,460.491241
4774,0,1.487481,0.435540,-0.363720,-78.596878,17.315840,460.512146
4775,0,1.487033,0.435483,-0.363426,-78.630463,17.310551,460.497864
4776,0,1.487205,0.434839,-0.363960,-78.578247,17.331896,460.503265
4777,0,1.487369,0.435197,-0.364203,-78.596558,17.321251,460.518311
4778,0,1.487168,0.435675,-0.363037,-78.642281,17.286058,460.481110
4779,0,1.487085,0.435555,-0.363099,-78.649956,17.286421,460.490570
4780,0,1.487470,0.434948,-0.363940,-78.602135,17.319839,460.524414
4781,0,1.486930,0.435283,-0.363235,-78.656876,17.294828,460.500458
4782,0,1.487083,0.435446,-0.363071,-78.649704,17.285372,460.482697
4783,0,1.486993,0.435440,-0.363157,-78.652283,17.279257,460.473236
4784,0,1.486896,0.435214,-0.363209,-78.655334,17.285614,460.480652
4785,0,1.486833,0.435174,-0.363303,-78.652153,17.293745,460.486603
4786,0,1.486985,0.435333,-0.363292,-78.639320,17.302015,460.487885
4787,0,1.487143,0.435540,-0.363213,-78.640251,17.292255,460.485077
4788,0,1.487018,0.435469,-0.363202,-78.639717,17.293478,460.489380
4789,0,1.487474,0.435407,-0.364316,-78.601227,17.321890,460.515961
4790,0,1.486926,0.435409,-0.363162,-78.638641,17.289232,460.502991
4791,0,1.487084,0.435480,-0.363226,-78.636963,17.278345,460.493347
4792,0,1.487757,0.435106,-0.363809,-78.585037,17.312443,460.509003
4793,0,1.487533,0.435349,-0.363857,-78.598419,17.314030,460.509644
4794,0,1.486947,0.435458,-0.363218,-78.638504,17.291204,460.496246
4795,0,1.486889,0.435390,-0.363278,-78.636063,17.299383,460.489990
4796,0,1.487076,0.435531,-0.363200,-78.630753,17.296619,460.488251
4797,0,1.487108,0.435454,-0.363170,-78.639206,17.284077,460.500549
4798,0,1.487113,0.435473,-0.363175,-78.631508,17.292957,460.491211
4799,0,1.486932,0.435457,-0.363244,-78.632301,17.300814,460.484558
4800,0,1.486958,0.435401,-0.363180,-78.631645,17.296989,460.492096
4801,0,1.487397,0.435508,-0.363913,-78.601158,17.312279,460.516357
4802,0,1.487588,0.435270,-0.364024,-78.599319,17.315306,460.505402
4803,0,1.487601,0.435026,-0.363942,-78.589386,17.318504,460.499115
4804,0,1.487027,0.435482,-0.363179,-78.636139,17.293703,460.498505
4805,0,1.486875,0.435653,-0.363162,-78.632904,17.298027,460.493011
4806,0,1.487680,0.435324,-0.364182,-78.589218,17.328119,460.509430
4807,0,1.487041,0.435495,-0.363174,-78.634010,17.294235,460.489075
4808,0,1.487190,0.435384,-0.363345,-78.639618,17.298418,460.490112
4809,0,1.487058,0.435617,-0.363302,-78.634590,17.305979,460.482544
4810,0,1.487042,0.435695,-0.363351,-78.634140,17.300436,460.492188
4811,0,1.487515,0.435333,-0.364197,-78.586563,17.328180,460.519775
4812,0,1.486905,0.435286,-0.363062,-78.636444,17.304136,460.486816
4813,0,1.487490,0.435447,-0.363974,-78.607590,17.331570,460.508484
4814,0,1.487740,0.435406,-0.364093,-78.598557,17.328642,460.511871
4815,0,1.487481,0.435342,-0.364065,-78.596214,17.316395,460.509766
4816,0,1.486903,0.435581,-0.363333,-78.628212,17.295506,460.495911
4817,0,1.487407,0.435156,-0.364025,-78.592308,17.335848,460.513702
4818,0,1.487005,0.435503,-0.363304,-78.648445,17.292440,460.484100
4819,0,1.487075,0.435685,-0.363233,-78.639931,17.294857,460.480408
4820,0,1.487325,0.435131,-0.364088,-78.586792,17.324362,460.501221
4821,0,1.486825,0.435390,-0.363303,-78.636414,17.296703,460.496307
4822,0,1.487384,0.435025,-0.363962,-78.584473,17.323078,460.511475
4823,0,1.486919,0.435539,-0.363303,-78.631432,17.300428,460.479584
4824,0,1.487412,0.435023,-0.363885,-78.581985,17.323172,460.492126
4825,0,1.486880,0.435510,-0.363486,-78.629433,17.298210,460.486938
4826,0,1.486877,0.435568,-0.363483,-78.629395,17.299675,460.491364
4827,0,1.486893,0.435492,-0.363352,-78.624603,17.290422,460.506439
4828,0,1.486999,0.435451,-0.363354,-78.636505,17.297005,460.496399
4829,0,1.488592,0.434103,-0.362937,-78.615273,17.274513,460.582153
4830,0,1.488697,0.434129,-0.362990,-78.592819,17.277527,460.568115
4831,0,1.490394,0.436281,-0.362988,-78.637291,17.209232,460.767914
4832,0,1.490593,0.435863,-0.363582,-78.607346,17.223959,460.767273
4833,0,1.491601,0.434608,-0.361760,-78.631531,17.176962,460.856567
4834,0,1.491993,0.434220,-0.362303,-78.592117,17.176308,460.873077
4835,0,1.491751,0.434676,-0.361459,-78.615532,17.147476,460.856506
4836,0,1.491745,0.435103,-0.361804,-78.618782,17.152510,460.861481
4837,0,1.491844,0.434787,-0.362705,-78.588554,17.194141,460.883698
4838,0,1.491211,0.434860,-0.362158,-78.617744,17.178049,460.864380
4839,0,1.491626,0.434363,-0.362187,-78.570969,17.161911,460.857758
4840,0,1.492109,0.434729,-0.362136,-78.569756,17.151379,460.856842
4841,0,1.491841,0.435171,-0.361987,-78.611198,17.160288,460.887817
4842,0,1.491490,0.434927,-0.361982,-78.606400,17.181536,460.883759
4843,0,1.491274,0.434692,-0.362163,-78.606949,17.190575,460.852295
4844,0,1.491414,0.434808,-0.362045,-78.609207,17.184252,460.845032
4845,0,1.491646,0.434829,-0.361826,-78.612434,17.181843,460.852661
4846,0,1.491931,0.434441,-0.362154,-78.576019,17.191057,460.858612
4847,0,1.491627,0.434673,-0.361744,-78.605934,17.188900,460.846985
4848,0,1.490428,0.435630,-0.363501,-78.583298,17.228621,460.769318
4849,0,1.490676,0.436218,-0.363948,-78.584221,17.237335,460.789917
4850,0,1.491637,0.434944,-0.361791,-78.601677,17.187941,460.865753
4851,0,1.491718,0.434688,-0.361814,-78.594322,17.188774,460.867432
4852,0,1.491632,0.434599,-0.361913,-78.589409,17.187288,460.866089
4853,0,1.490497,0.436560,-0.363264,-78.612061,17.218048,460.773895
4854,0,1.492155,0.434516,-0.362395,-78.549622,17.194407,460.873322
4855,0,1.491924,0.434472,-0.362368,-78.568077,17.197325,460.884583
4856,0,1.491812,0.434283,-0.362299,-78.569305,17.188623,460.873505
4857,0,1.491885,0.434427,-0.362364,-78.568565,17.193909,460.861389
4858,0,1.492314,0.434747,-0.362314,-78.560165,17.178915,460.862946
4859,0,1.491014,0.436066,-0.363686,-78.581573,17.226068,460.775055
4860,0,1.491897,0.434404,-0.362332,-78.568375,17.205462,460.876801
4861,0,1.491448,0.434648,-0.361999,-78.611092,17.191753,460.888367
4862,0,1.491757,0.434768,-0.362001,-78.604530,17.179544,460.877930
4863,0,1.491944,0.434837,-0.361902,-78.610481,17.169935,460.865601
4864,0,1.491874,0.434671,-0.361954,-78.604950,17.191971,460.873474
4865,0,1.491670,0.434529,-0.361886,-78.613777,17.194084,460.896027
4866,0,1.491850,0.434333,-0.362318,-78.573364,17.179371,460.898773
4867,0,1.492027,0.434654,-0.362616,-78.578476,17.186928,460.881500
4868,0,1.491988,0.434283,-0.362490,-78.572197,17.198009,460.870575
4869,0,1.491959,0.434433,-0.362473,-78.576683,17.207115,460.884460
4870,0,1.491963,0.434303,-0.362321,-78.577278,17.191114,460.882294
4871,0,1.491945,0.434554,-0.362545,-78.577599,17.186136,460.889832
4872,0,1.491465,0.434660,-0.361919,-78.622215,17.163475,460.888855
4873,0,1.491856,0.434482,-0.362239,-78.591499,17.183966,460.888214
4874,0,1.491760,0.434738,-0.361861,-78.621033,17.188885,460.858612
4875,0,1.492189,0.434800,-0.362366,-78.585968,17.197210,460.874115
4876,0,1.491934,0.434541,-0.362575,-78.582741,17.177816,460.884033
4877,0,1.491618,0.434779,-0.361994,-78.619934,17.168079,460.882294
4878,0,1.491861,0.434819,-0.361902,-78.617119,17.176291,460.876007
4879,0,1.492060,0.434420,-0.362295,-78.580772,17.186344,460.871552
4880,0,1.491599,0.434844,-0.361993,-78.615982,17.186514,460.850494
4881,0,1.491634,0.434845,-0.361967,-78.610176,17.188538,460.854584
4882,0,1.491873,0.435004,-0.362194,-78.612091,17.179846,460.861877
